id,price,square_feet,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated
285,1110659.6213949167,1909,3,1,1,0,0,2,12,1509.2703909893635,399.7296090106365,2014,0
286,1655560.0988703133,4557,4,3,1,0,0,5,10,4030.2143271572154,526.7856728427846,1966,0
287,507600.02563206106,1284,3,1,1,0,0,1,3,1091.309802566399,192.69019743360104,1973,0
288,907039.5618456731,3675,2,2,1,0,1,1,4,2735.6442774177985,939.3557225822015,1976,0
289,1362071.537673558,4841,1,3,1,0,2,5,12,3756.2929710694116,1084.7070289305884,1956,2011
290,1218987.3128024396,3306,5,3,2,0,0,2,8,2592.559093059361,713.4409069406388,2022,0
291,598722.5055731246,1037,5,2,2,0,0,2,3,873.109437821423,163.89056217857706,1961,2018
292,1055548.4276173464,2341,1,1,1,0,0,2,12,2125.39290299214,215.60709700785992,1952,0
293,657108.0089278478,2955,1,1,1,0,1,1,5,2757.378302310761,197.62169768923923,1959,0
294,909396.6205351764,1024,2,3,1,0,0,4,9,908.8236576905315,115.17634230946851,1982,0
295,1120888.2865079474,3450,3,2,2,0,0,2,10,3142.0447115274987,307.95528847250125,1995,2020
296,1329328.778661341,4631,5,3,1,0,0,1,6,3785.9535958972424,845.0464041027576,2008,0
297,1239760.4588076056,4615,2,2,2,0,0,1,5,3680.203275014214,934.7967249857861,2001,0
298,847329.4156266968,2868,3,1,2,0,0,4,3,2289.1720175474034,578.8279824525966,1955,0
299,1334275.934704611,4347,2,2,2,0,1,5,11,3712.3798706734483,634.6201293265517,1951,0
300,1613702.9795757118,4995,5,1,2,0,0,5,12,3651.6405860628165,1343.3594139371835,1978,0
301,984477.4764795759,3201,1,2,2,1,1,2,8,2704.4402197779063,496.55978022209365,1989,0
302,860220.0634348453,1471,1,3,1,0,0,2,8,1274.302609332565,196.697390667435,2010,0
303,809181.4650657419,1666,3,1,1,0,0,4,11,1349.0054902958984,316.9945097041016,2017,0
304,886510.2324347567,3274,4,3,2,0,0,2,3,3071.9673341872003,202.03266581279968,2017,0
305,845402.3183867969,2482,3,3,1,0,1,4,8,2114.796335511526,367.2036644884738,1978,0
306,932546.3703407364,1353,4,1,2,0,3,1,7,1021.5148214840385,331.4851785159615,2011,0
307,1371144.578806909,4646,2,1,2,0,3,2,8,3808.809683009029,837.190316990971,2009,0
308,1380352.33844203,4236,2,3,1,0,1,1,10,3680.453298926276,555.5467010737239,1990,0
309,1332223.9571872384,4269,5,3,1,0,0,3,7,3333.6931832085156,935.3068167914844,2014,0
310,803037.9210666934,1074,4,3,1,0,2,4,4,773.1837712886027,300.81622871139734,2013,0
311,915938.5587367354,3761,5,3,1,0,1,3,4,3181.2753555369095,579.7246444630905,2012,0
312,973247.7211369551,1648,1,1,1,0,0,2,12,1544.1225094713081,103.87749052869185,1997,0
313,914121.0866322102,2215,4,1,2,0,2,1,7,1819.1086120056075,395.8913879943925,1969,0
314,895138.215744533,4354,3,3,1,0,0,2,5,4034.0997342843,319.9002657156998,1986,0
315,1046160.1947307723,2991,1,2,1,0,0,3,12,2718.088888204934,272.91111179506606,2013,2019
316,771155.7297919053,3160,1,2,1,0,0,2,5,2328.456099070847,831.5439009291531,1954,2003
317,1023842.8494620081,3624,3,1,2,0,0,5,10,3178.4019491830268,445.5980508169732,1983,0
318,1095462.7481002405,3551,1,3,1,0,1,3,9,2872.284519882649,678.715480117351,1988,0
319,430902.1652525615,504,4,3,2,0,0,2,3,384.33103698313,119.66896301687001,2016,2023
320,740627.4674341222,1376,5,1,1,0,0,1,7,1199.5067943493457,176.49320565065432,2011,0
321,762569.7612271223,1491,1,2,1,0,0,2,11,1320.526782879181,170.47321712081907,1973,2010
322,1107732.8241844354,4642,4,2,2,0,1,1,6,3458.1696778917803,1183.8303221082197,1952,2023
323,1389575.5731992177,4864,2,2,1,0,1,5,3,4516.764733380349,347.23526661965116,2020,2013
324,1394119.0412987862,4965,4,1,1,0,0,2,10,4407.861516554725,557.1384834452747,2016,0
325,730123.3027958282,1135,5,2,2,0,0,5,7,1059.3452978815335,75.6547021184665,1999,0
326,754957.0792413931,2193,4,1,1,0,0,3,4,1708.9353921871934,484.06460781280657,1978,0
327,687537.9556804216,2182,3,1,2,0,3,1,3,2039.8072510877992,142.19274891220084,2023,0
328,508351.4067533711,619,5,3,2,0,0,3,5,490.3281075504894,128.6718924495106,1981,0
329,695110.9496595165,1330,2,2,2,0,0,1,11,948.9449456746077,381.05505432539235,1988,0
330,1201449.4132108588,4175,3,1,2,0,0,5,3,3718.849299465043,456.1507005349572,1958,0
331,916286.62015933,1869,4,2,2,0,1,4,6,1637.014180325277,231.98581967472296,1963,0
332,1024333.030571285,1240,5,2,1,0,1,2,10,1053.352407601633,186.6475923983669,2017,2015
333,978694.9085156741,616,2,3,1,0,0,5,10,506.6436366351628,109.3563633648372,2013,2013
334,1378920.8769375451,3338,3,2,1,0,0,1,12,2363.4419180842356,974.5580819157644,1969,0
335,985398.2280374513,1650,2,3,2,0,0,1,10,1412.6463662520637,237.35363374793633,1977,2021
336,1201572.1128808127,2431,4,1,2,0,2,1,12,1955.0312374016528,475.9687625983472,1963,0
337,851735.0868830062,1512,2,2,2,0,2,1,10,1270.159154236077,241.84084576392297,1993,0
338,673285.5205744327,2164,1,1,2,0,1,2,6,1747.0628460044911,416.9371539955089,1988,0
339,935548.1463316138,1581,3,2,1,0,1,3,10,1488.5336864754447,92.46631352455529,1977,0
340,873040.7166396222,1012,2,1,1,0,0,4,11,861.2395519911644,150.76044800883562,2013,0
341,1375919.7092408617,3349,4,2,2,0,1,2,9,2971.598117796915,377.4018822030848,1981,2008
342,562035.5426128593,1059,4,2,2,0,1,1,4,989.1978543429692,69.80214565703079,1958,0
343,1369513.4484668167,4172,2,2,1,0,0,2,11,3537.438093802159,634.5619061978409,1977,0
344,1389711.6476060105,3843,4,2,2,0,2,5,10,2701.6890639978715,1141.3109360021285,1966,0
345,1097696.648331077,4570,5,2,2,0,0,1,7,3238.1782424697944,1331.8217575302056,2004,2017
346,827075.8793184388,1970,5,2,2,0,0,4,5,1724.9016787951668,245.09832120483316,1959,0
347,778291.7597487681,1080,5,2,1,0,1,1,9,831.3529867608464,248.64701323915358,1955,0
348,854611.7059928579,2794,1,2,1,0,1,4,4,2360.4967395525423,433.5032604474577,1997,0
349,1085647.9019601222,3647,2,2,2,0,1,4,5,2737.3262198594175,909.6737801405825,2016,0
350,1172318.8439289986,4749,1,1,1,0,0,3,11,3645.15297691702,1103.8470230829798,1990,0
351,958834.8025496005,2179,4,3,2,0,2,3,6,1800.203215227714,378.79678477228595,2009,2019
352,1145132.4999001555,4006,1,2,2,0,1,2,6,3781.232817551116,224.7671824488839,1991,0
353,973474.2146539934,3244,4,3,1,0,0,2,5,2770.595366748654,473.4046332513458,2020,0
354,1274207.3319045876,3856,4,2,2,0,4,4,7,3601.646772750554,254.3532272494458,1977,0
355,936004.8289701318,4545,3,2,2,0,1,1,5,4271.595359547169,273.4046404528308,1962,0
356,992552.137312695,1743,5,1,1,1,0,5,11,1310.783930940236,432.2160690597641,1964,0
357,1045087.5841029524,3618,4,1,2,0,2,5,5,2814.07461343316,803.9253865668402,1985,2015
358,766787.8362548768,2641,3,3,2,0,0,1,4,2357.087403674649,283.91259632535093,1964,0
359,1113162.3146574814,3559,5,1,2,0,0,1,7,3262.503271038723,296.49672896127686,2005,0
360,1209763.306660993,3459,4,1,1,0,0,3,8,2870.3013270378938,588.6986729621062,1953,0
361,877095.899906373,2765,4,3,2,0,4,5,3,2622.0675190076795,142.9324809923205,2001,0
362,777058.2462098482,2979,1,1,1,0,0,4,8,2093.918395022987,885.0816049770128,1959,0
363,1038917.406132528,2135,1,2,2,0,1,2,12,1654.4075799186087,480.5924200813913,1994,0
364,978629.5638604909,2257,5,3,2,1,0,3,5,1931.519019550379,325.48098044962103,1978,0
365,1402933.2138799059,4952,4,3,2,0,1,5,6,4047.3809097406033,904.6190902593967,2002,0
366,1074244.366833218,2570,2,2,2,0,1,1,8,1873.9174059305044,696.0825940694956,1978,0
367,1300239.24844485,3349,1,1,1,0,1,5,10,2652.229737318602,696.770262681398,1972,0
368,1123481.1563043674,3751,5,3,1,0,0,4,11,2649.5630586249226,1101.4369413750774,2006,0
369,1530019.903814552,4230,4,3,2,0,1,3,8,3640.7039437246076,589.2960562753924,1999,0
370,982904.4001756759,2989,4,2,2,0,4,1,9,2759.4018652540262,229.59813474597377,1970,0
371,962408.6067675565,2131,2,2,2,0,1,4,7,1963.1166894456376,167.88331055436242,1992,0
372,1260948.1855701364,3316,5,1,2,0,0,2,11,2901.1223687516376,414.8776312483624,1959,0
373,936295.5964860024,1515,4,3,2,0,3,3,6,1236.91046154484,278.08953845516,1979,2013
374,917195.3823879323,1848,1,1,2,0,0,4,12,1530.158607835468,317.84139216453195,2000,0
375,1066039.6656788134,3587,2,1,2,0,1,4,8,2633.6819554181106,953.3180445818894,1982,0
376,1263583.0211615681,3339,5,2,2,1,2,1,7,2621.9640184812547,717.0359815187453,1967,0
377,428523.6359317752,835,2,3,1,0,0,2,3,623.6882357602647,211.31176423973534,1971,2020
378,626013.4015628423,1395,1,3,1,0,0,4,7,1262.8935709182967,132.10642908170325,2013,2005
379,1202055.6922772434,4046,5,3,1,0,0,3,7,3757.473571203346,288.5264287966538,1970,0
380,909835.7097867514,1351,2,2,2,0,1,4,11,1127.0458315446444,223.95416845535556,1950,0
381,822789.6545674063,2187,3,2,2,0,1,5,3,1928.8049891504522,258.19501084954777,1964,0
382,762207.5064554993,2431,1,2,2,0,0,3,7,1775.5202145188066,655.4797854811934,1985,0
383,1411030.5766448874,4246,1,2,1,0,0,3,9,3618.159523838788,627.8404761612119,1996,2018
384,889780.5046859655,2927,1,2,2,0,0,4,8,2563.1673298932387,363.83267010676127,2003,0
385,989996.05031092,2068,3,3,1,0,0,1,8,1681.6811229573939,386.3188770426061,1981,2001
386,1279237.93717638,4500,3,1,2,0,0,3,9,3423.682220029536,1076.317779970464,2007,0
387,1220540.7815565215,3238,4,3,1,0,2,5,8,2976.8346743782563,261.1653256217437,1995,0
388,1243328.5726491825,3998,2,1,1,0,0,1,7,3541.1372655937453,456.86273440625473,2003,2006
389,1308696.5228444207,4413,4,2,1,0,2,1,12,4081.8675462001243,331.13245379987575,1982,0
390,650446.264119412,1566,2,1,2,0,1,1,7,1416.6046364953977,149.3953635046023,1988,0
391,1398578.6068493964,4880,3,3,1,0,0,3,11,4624.256804086212,255.74319591378844,1972,0
392,1014633.5366728058,2944,3,3,2,0,1,1,10,2202.2391316458343,741.7608683541657,1992,0
393,1521003.681573809,4607,4,1,2,0,1,4,12,3324.811741568227,1282.1882584317732,2004,0
394,961751.4993006125,3873,5,2,2,0,0,1,6,3037.4029527123002,835.5970472876998,1951,0
395,1446395.34610357,4469,4,2,2,0,0,5,6,3272.429914544736,1196.5700854552638,2015,0
396,1247865.5498545477,3046,2,3,2,0,0,2,12,2530.5635809780897,515.4364190219103,1987,0
397,716366.193461723,1253,4,1,1,1,0,5,7,1075.3963046189754,177.60369538102464,1978,0
398,959584.2362098873,2582,1,2,2,0,0,3,5,2180.685301094432,401.3146989055681,2016,0
399,1199686.519440089,3274,2,2,2,1,0,1,10,2503.9880508169363,770.0119491830637,2020,0
400,1027759.3286612799,3396,2,3,2,0,0,1,9,3148.7916022925083,247.2083977074917,1985,0
401,1239335.646078651,4685,5,2,2,0,0,4,7,3304.298131025062,1380.701868974938,1978,0
402,931165.5401923263,1275,3,1,2,0,0,1,12,1003.4292565121134,271.5707434878866,1986,0
403,806808.0175000434,2125,2,3,1,0,0,5,5,1869.4647525552198,255.53524744478023,1994,2007
404,1122269.660252469,3569,3,3,1,0,0,3,7,3182.592334535037,386.407665464963,1965,0
405,602429.606105436,917,4,1,2,0,4,2,5,737.2951763110038,179.70482368899616,1980,0
406,913028.5563947039,614,1,3,1,0,0,1,12,432.39565633485233,181.60434366514767,1983,0
407,815169.6215747251,1116,5,2,1,0,1,2,7,953.6341864755227,162.3658135244773,1999,0
408,942656.7613391682,4474,3,2,2,0,0,1,3,3202.3714009034265,1271.6285990965735,2014,0
409,1317245.1173504773,3767,2,1,1,0,3,3,8,2738.473177192572,1028.5268228074278,2011,0
410,1027280.6555210183,1325,3,2,2,0,0,5,12,1142.8955508828003,182.1044491171997,1992,0
411,726742.1606007951,2016,2,1,1,0,3,3,6,1568.6941163759989,447.3058836240011,2005,0
412,878335.927138044,3646,3,1,1,0,1,2,6,2869.429484193572,776.5705158064279,1964,0
413,603737.2960546925,912,2,2,1,0,0,1,10,749.3920135521795,162.6079864478205,1997,2000
414,769281.7535473946,1228,4,1,2,0,2,2,4,1160.0235672218278,67.97643277817224,1998,2022
415,1149900.2297095167,3848,2,2,1,0,1,5,6,3622.355416350639,225.6445836493608,1993,0
416,823279.7997843394,3308,2,3,1,0,0,3,4,2659.847846470782,648.1521535292181,1959,0
417,498797.9871177752,1175,1,3,2,0,2,2,3,900.4903950578704,274.5096049421296,1969,0
418,1400952.1931241348,3965,2,1,2,0,3,2,12,3075.4444713283046,889.5555286716954,2019,0
419,895154.6421845749,3004,1,2,1,0,0,5,5,2304.6547549193647,699.3452450806353,1957,0
420,1300447.8135219172,3467,5,2,2,0,0,1,10,2888.224053340138,578.7759466598618,1994,2013
421,1294061.0413360065,3286,1,3,1,0,2,2,8,2798.7353321084624,487.26466789153756,1983,0
422,943103.1028373843,1622,4,3,1,0,1,5,9,1333.6000419271295,288.3999580728705,2000,0
423,1044459.4490826158,4579,1,2,2,0,2,1,4,3672.3515461835723,906.6484538164277,1953,2001
424,858910.0322635522,2071,5,1,2,0,1,1,8,1559.0928282018351,511.9071717981649,1988,0
425,1251592.2914559878,2643,4,3,2,0,0,3,10,2168.915569505731,474.0844304942689,1973,2012
426,949857.7360263643,2187,3,1,1,0,3,5,10,1717.397908771494,469.60209122850597,2004,0
427,1068591.1790253099,4632,3,1,2,0,0,1,6,3869.567545920481,762.4324540795192,1975,0
428,1310002.4647357953,4351,1,3,1,0,0,3,8,3780.1372867227687,570.8627132772313,1974,0
429,937701.2839213061,3940,1,1,2,0,1,4,7,3381.812491820061,558.187508179939,1985,2019
430,1314928.7124101669,4266,5,1,1,0,1,5,11,3479.445809397565,786.554190602435,2020,0
431,1243910.297884448,2826,5,2,2,0,0,4,10,2371.051037753792,454.9489622462079,2023,0
432,806791.200330137,3414,2,1,1,0,2,1,4,2632.9247077750083,781.0752922249917,2007,0
433,1244937.442091346,4452,5,2,2,0,0,5,9,3143.3794082919194,1308.6205917080806,1961,0
434,745067.7088226237,1095,2,3,1,0,0,3,9,937.5990755785184,157.4009244214816,1950,0
435,623331.9849379587,1228,4,3,2,0,2,1,3,937.1385476552698,290.8614523447302,1999,0
436,567742.8098681711,1865,1,2,2,0,0,5,3,1617.3996673193328,247.60033268066718,1974,0
437,1512603.5438971994,4992,4,3,1,0,0,5,6,4426.666607497005,565.3333925029947,1954,0
438,644606.3806539455,1198,5,1,2,0,0,4,7,1112.9203599580824,85.07964004191763,2017,0
439,707508.811227591,895,4,1,1,0,3,1,6,840.8799754885634,54.120024511436554,1955,0
440,1073535.5653457034,4671,4,1,1,0,0,3,9,3281.9917905781535,1389.0082094218465,1975,0
441,1235819.1218192019,4860,4,3,2,0,0,3,5,4605.3046643658845,254.6953356341155,2004,0
442,922983.5028235578,3002,5,1,1,0,1,1,9,2614.0052480298677,387.99475197013226,1988,0
443,851514.5936397837,2319,4,3,2,0,0,1,10,1996.383131976936,322.61686802306394,1958,0
444,618848.9009712962,1217,2,1,2,0,0,2,8,856.5285842131868,360.47141578681317,1994,0
445,1122100.8305553852,3282,5,2,1,0,1,4,8,3004.042014453068,277.9579855469319,1963,2021
446,1302769.6345716787,4077,4,3,2,0,0,1,10,3002.1921576073464,1074.8078423926536,2004,0
447,727782.7861272044,643,5,3,1,0,4,1,10,584.7008222447363,58.29917775526371,1958,0
448,1307597.1980992472,3640,3,1,1,0,0,2,9,2562.1619170954314,1077.8380829045686,1964,0
449,1198828.5306061034,4991,2,3,2,0,0,2,8,4299.701908533329,691.2980914666714,1986,0
450,1175227.806676546,3438,4,3,2,0,0,5,8,2780.3119182751666,657.6880817248334,1999,0
451,1220898.5738917391,4136,3,2,1,0,0,3,12,3102.7927978473526,1033.2072021526474,2021,0
452,1178428.3284278193,3722,3,2,1,0,1,4,8,2705.485875042389,1016.5141249576109,1970,2017
453,1091217.205661264,1667,5,1,2,0,0,5,10,1350.3232175356814,316.67678246431865,2006,0
454,813610.0420531195,3116,3,2,2,0,0,1,3,2277.25522234539,838.7447776546101,1968,0
455,713031.0217092045,1562,2,1,2,0,1,2,7,1283.357401865354,278.64259813464605,2007,0
456,763915.2317834429,2656,2,1,2,0,1,3,5,2274.344126945494,381.6558730545062,1955,2007
457,1252225.148298335,3482,1,1,1,0,0,5,10,3157.637940535205,324.36205946479504,1953,0
458,993623.1634696756,3794,2,3,2,0,0,3,8,3299.498991167949,494.50100883205096,1992,0
459,607849.0064852175,1656,3,2,1,0,0,2,4,1186.1927034163461,469.80729658365385,1991,0
460,663861.507050723,1232,2,1,1,0,0,5,9,957.0892200247339,274.9107799752661,1952,0
461,1264014.8692390511,4830,5,2,2,0,0,5,9,3728.7341690784942,1101.2658309215058,1950,0
462,638184.4711024889,1453,1,1,1,0,1,3,7,1349.4855278258713,103.51447217412874,2004,0
463,1330282.507386521,3039,3,2,2,0,2,2,10,2786.597408227402,252.40259177259804,1964,0
464,1162042.770092183,3824,1,2,1,0,0,1,7,3030.6614099429985,793.3385900570015,1996,2023
465,1015305.2159667078,3801,3,1,2,0,0,5,3,2728.3152819024226,1072.6847180975774,1995,0
466,909256.0539472742,2042,5,3,1,0,0,1,11,1885.8417857393165,156.1582142606835,2007,0
467,722593.8944775603,1691,1,2,1,0,0,2,6,1559.18230261561,131.81769738438993,2020,0
468,1042969.5308356186,3493,4,3,2,0,0,5,4,3191.5070597958306,301.4929402041694,1988,0
469,1171639.6051132618,3181,3,3,2,0,3,5,6,2898.751172409158,282.2488275908422,1952,2017
470,775210.0446629139,1717,4,1,1,0,1,1,11,1408.0490299662317,308.9509700337683,1979,2015
471,959890.5884599925,2040,1,1,1,0,4,4,4,1518.490142647295,521.509857352705,1984,2004
472,1093865.9624759515,3736,4,1,2,0,2,1,6,3061.1738391319072,674.8261608680928,2006,2004
473,948547.4786210014,2886,4,2,1,0,0,1,4,2377.052291538019,508.94770846198116,1978,0
474,962336.3214873462,4219,1,1,2,0,1,4,7,3470.0555167350167,748.9444832649833,1999,0
475,667075.3318245597,1888,5,1,1,0,0,2,5,1575.9006606463347,312.0993393536653,2011,0
476,937708.7457772475,2356,4,2,2,0,0,2,12,1800.9599865417904,555.0400134582096,2001,0
477,903061.0507882969,1865,4,2,1,0,3,5,4,1476.259950703548,388.74004929645207,1963,0
478,809306.0197996271,999,5,1,2,0,0,3,11,807.7381013428766,191.26189865712342,1984,0
479,1055072.537325945,2180,4,1,2,0,2,3,7,1597.4610591864923,582.5389408135077,1977,0
480,1056026.5597535002,1010,4,1,1,0,0,5,12,821.9794439767788,188.02055602322116,2007,0
481,1413931.240187482,4812,4,1,2,0,2,3,7,4343.39494933472,468.60505066528003,1979,0
482,718054.9866026058,1824,2,3,1,0,3,1,3,1654.3951514861915,169.60484851380852,1956,0
483,954398.4447601704,1655,5,3,2,0,1,1,8,1328.7845106240513,326.21548937594866,1988,0
484,1287096.4347140808,2327,4,1,2,1,1,4,9,1930.7167355550725,396.28326444492745,2018,0
485,962735.6169884054,3641,5,3,2,0,0,4,3,2579.330214825935,1061.669785174065,1984,0
486,1500988.4105832102,3986,3,2,1,0,2,5,11,3462.272042520957,523.7279574790432,2001,0
487,1335009.2351250711,2310,3,3,2,0,3,5,10,1850.6598974018134,459.3401025981866,1963,0
488,1229779.3963871936,3423,4,3,1,0,2,5,10,2777.317527298573,645.6824727014268,2012,0
489,1401884.9720393664,2714,5,1,2,1,1,1,9,2492.58694539147,221.41305460852982,1985,0
490,1173756.979217951,4686,5,3,1,1,1,3,7,3821.2390400877525,864.7609599122475,1973,2006
491,735873.5959369682,1213,5,3,1,0,2,5,5,855.5265486685963,357.4734513314037,1989,0
492,1170692.5904212168,4102,2,3,1,0,1,5,11,3104.6919085862232,997.3080914137768,1978,0
493,1177892.1909114576,4634,3,3,2,0,2,1,9,3794.806481676118,839.193518323882,2002,2003
494,1509182.825969961,4022,5,2,1,0,1,1,12,3242.1304723586527,779.8695276413473,1971,0
495,1712498.527095372,4768,5,1,2,0,0,1,12,4363.161203638333,404.83879636166694,2021,0
496,952937.746697168,1743,2,1,1,0,0,3,10,1456.336419680162,286.66358031983805,1964,0
497,1489200.8442119777,4209,2,2,1,0,0,5,8,3671.969209430186,537.0307905698141,2018,0
498,724783.8998237739,1581,5,3,1,0,0,2,7,1292.2000331564313,288.79996684356865,2013,0
499,741273.3776017274,955,1,2,1,1,0,2,10,773.4678065066255,181.5321934933745,1953,0
500,794223.3476450414,1394,5,3,2,0,1,5,5,1131.3309039633114,262.66909603668864,1967,0
501,1092461.1653090094,1884,5,2,1,0,0,5,9,1512.344059325798,371.65594067420193,1991,0
502,633900.3958688355,2458,2,1,1,0,0,5,4,2051.559490607408,406.44050939259205,1979,0
503,1230578.3735387516,3572,2,1,2,0,1,5,5,2724.0459577659676,847.9540422340324,1964,0
504,946801.1588820647,2496,5,1,1,0,3,3,4,2303.218440957296,192.78155904270398,2019,0
505,1574013.2747203961,4785,5,3,1,0,1,2,7,3747.953586907295,1037.0464130927048,2004,0
506,1052177.5169930428,1004,5,3,1,1,4,4,9,739.828482378514,264.17151762148603,2002,0
507,970526.1252994824,1714,2,2,1,0,1,2,12,1241.1718800791336,472.82811992086636,1965,2023
508,1208011.4370682153,2031,5,2,2,0,0,2,12,1428.5154851522445,602.4845148477555,2022,0
509,1097419.5690525756,3940,5,1,2,0,1,1,3,3174.5132373883584,765.4867626116416,1983,0
510,914873.6419575935,1323,4,3,1,0,1,5,12,988.152334461399,334.84766553860095,1976,0
511,1076760.4952398143,1428,1,2,2,0,0,5,11,1007.3283012236474,420.6716987763526,1962,0
512,620223.6212528518,633,3,3,2,0,0,5,3,525.3930932003171,107.60690679968286,1976,0
513,620275.2178557371,2605,1,3,1,0,1,1,3,2266.3360298088082,338.66397019119177,2022,0
514,1186421.290841562,4127,4,1,2,0,0,3,12,2977.3736467775316,1149.6263532224684,2018,0
515,1005228.2266922542,2352,3,1,1,0,1,3,10,1917.4214144767598,434.57858552324024,1980,0
516,1316955.7338225287,4675,5,3,2,0,0,4,8,4141.616018114622,533.3839818853776,1952,0
517,1282856.4123958,3433,4,3,2,0,1,3,8,3249.1687041304804,183.83129586951964,1979,2016
518,1127273.9046980487,3784,5,3,2,0,1,3,11,3279.9620660318624,504.0379339681376,1970,0
519,1299893.4861355037,4798,2,3,1,0,0,5,6,3652.2850411960194,1145.7149588039806,1955,0
520,1207140.7588268735,3311,4,1,2,0,0,2,10,2910.827275327067,400.1727246729329,1981,2012
521,688222.870683055,1750,2,2,1,0,1,3,6,1486.5941242336755,263.40587576632447,1991,0
522,1104009.1550439098,4012,4,1,1,0,2,3,4,3020.834686447292,991.1653135527081,2011,0
523,860616.4071254039,1756,4,2,2,0,2,1,10,1602.8376525470765,153.16234745292354,1981,0
524,1044950.3757504072,3876,2,3,1,0,0,4,9,3127.354889983545,748.645110016455,1988,0
525,1163365.7666557983,3986,3,2,2,0,1,1,6,3748.810732942556,237.18926705744389,2013,2007
526,1531374.5708155492,4084,1,1,1,0,0,5,11,3596.8819286041808,487.11807139581924,1979,0
527,880456.9662339988,1896,5,1,1,0,0,2,11,1632.7229352954837,263.2770647045163,2012,0
528,1266746.887846188,4137,4,3,2,0,0,4,10,3649.198922160134,487.80107783986614,1980,0
529,876182.2521874154,3830,5,1,2,0,1,1,3,3138.777895518447,691.2221044815528,1989,0
530,1011792.9935794282,3203,2,3,2,0,0,3,9,2646.6601020996904,556.3398979003096,1982,0
531,855026.8906021512,970,5,1,2,1,0,3,7,885.4177909703504,84.58220902964956,2012,2009
532,969587.8685520816,1853,2,1,1,0,1,4,9,1612.5401446001026,240.45985539989738,1974,2005
533,1027924.464925922,3283,5,3,1,0,1,3,11,3034.51245915104,248.48754084896018,1985,0
534,979458.6760949711,3331,1,2,1,0,0,1,4,3073.535979038972,257.4640209610279,1973,0
535,588632.8701338769,857,1,1,2,1,0,1,6,809.1129897939803,47.88701020601968,2007,0
536,1138959.3828226845,3519,1,2,1,0,0,3,6,3079.3138461191825,439.6861538808175,1988,0
537,655345.0891216918,1167,1,1,2,0,0,3,4,963.4465261278132,203.55347387218683,1995,0
538,1204080.3629136528,4968,1,1,1,0,1,5,5,3684.1591316596796,1283.8408683403204,1959,0
539,738161.4445415637,1645,1,1,2,0,0,2,10,1441.5877551550002,203.4122448449998,1981,2017
540,1453668.2215146201,4685,2,1,1,0,1,4,11,3621.0104007550685,1063.9895992449315,1985,2011
541,1292708.7235970234,4219,4,2,1,0,2,1,8,3251.7389473873745,967.2610526126255,1977,0
542,1456028.1890027232,3245,5,2,2,0,0,4,12,2464.8109586434953,780.1890413565047,1965,0
543,671242.6091800046,1039,1,1,1,0,4,5,4,954.6129543970391,84.38704560296094,1965,0
544,805610.8659229776,3279,2,1,2,0,0,1,4,3006.813855167699,272.1861448323011,1967,0
545,1482723.3196693892,4636,2,2,1,0,0,5,9,3976.4947456043974,659.5052543956026,1957,0
546,1623366.7298022893,4275,2,3,1,0,0,5,10,3497.998423839974,777.0015761600262,2019,0
547,1196856.2982698616,3008,4,3,2,0,0,3,10,2611.030073994297,396.9699260057032,1950,0
548,1336762.4355680447,3279,5,2,2,0,0,4,8,2793.0763418821057,485.9236581178943,2011,2007
549,1005398.6404513083,1424,4,1,1,0,0,4,12,1144.8013924031259,279.1986075968741,1987,2009
550,1305730.682550219,3456,3,1,1,0,2,3,10,2747.201069507588,708.7989304924122,1994,0
551,1035213.1569680886,2081,2,3,1,1,3,4,3,1655.8487388126184,425.1512611873816,2007,0
552,1388745.8305232658,3824,3,3,1,0,1,3,11,3240.0115334171724,583.9884665828276,1950,0
553,967909.0263871189,4985,1,2,1,0,0,1,3,4296.657935065579,688.3420649344207,1981,0
554,771513.6146392287,755,1,3,1,1,1,5,5,613.7662559760397,141.2337440239603,1957,0
555,1219139.959044325,2338,4,2,2,0,1,5,11,2202.8001526495236,135.19984735047638,1989,2023
556,986776.130170248,2444,5,3,2,0,2,4,7,1762.0297337007378,681.9702662992622,2005,0
557,818641.5678606024,509,3,3,2,0,2,2,11,400.46173405261806,108.53826594738194,2012,0
558,1518186.0669884868,3371,5,3,1,0,2,5,11,2712.875189203965,658.124810796035,2023,0
559,814022.9000857446,1297,4,1,1,0,0,3,8,913.3867456185078,383.6132543814922,2023,0
560,477339.79596261977,1515,1,1,1,0,1,2,3,1198.7275348293404,316.27246517065964,1985,0
561,1276255.6120300086,2324,5,1,2,0,0,2,12,1785.8254618774215,538.1745381225785,2006,2016
562,1866816.500880622,4969,5,3,2,0,4,5,9,4106.923556690088,862.0764433099121,2023,0
563,1115287.6727524418,3636,1,2,1,0,0,5,8,2850.9971873895915,785.0028126104085,1994,0
564,976116.1942109315,2693,3,2,1,0,0,5,11,2374.002122352705,318.9978776472949,1951,0
565,879624.7303587318,723,1,2,2,0,0,3,9,598.2702985449324,124.72970145506758,2017,2009
566,1490594.527986944,4658,5,2,2,0,2,2,6,3411.7081209064,1246.2918790936,1999,0
567,1159133.396715706,4425,3,1,2,0,0,4,9,3927.255339834684,497.74466016531596,1978,0
568,873611.1167898686,4500,3,1,1,0,0,3,4,3261.632508093011,1238.367491906989,1959,0
